Australian,Airline,InFlights,OutFlights,Year
Melbourne,China Airlines,17.0,17.0,2019
Melbourne,China Eastern Airlines,60.0,60.0,2019
Melbourne,China Southern Airlines,73.0,73.0,2019
Melbourne,Emirates,90.0,90.0,2019
Melbourne,Etihad Airways,60.0,60.0,2019
Melbourne,Fiji Airways,27.0,27.0,2019
Melbourne,Garuda Indonesia,42.0,42.0,2019
Melbourne,Hainan Airlines,8.0,8.0,2019
Melbourne,Japan Airlines,30.0,30.0,2019
Melbourne,Jetstar,204.0,204.0,2019
Melbourne,LATAM Airlines,14.0,13.0,2019
Melbourne,Malaysia Airlines,67.0,66.0,2019
Melbourne,Malindo Air,30.0,30.0,2019
Melbourne,Philippine Airlines,26.0,26.0,2019
Melbourne,Qantas Airways,412.0,410.0,2019
Melbourne,Qatar Airways,30.0,30.0,2019
Melbourne,Royal Brunei Airlines,30.0,30.0,2019
Melbourne,Scoot Tigerair,35.0,35.0,2019
Melbourne,Sichuan Airlines,17.0,17.0,2019
Melbourne,Singapore Airlines,156.0,156.0,2019
Melbourne,SriLankan Airlines,30.0,30.0,2019
Melbourne,Thai Airways International,60.0,60.0,2019
Melbourne,Tianjin Airlines,10.0,10.0,2019
Melbourne,United Airlines,30.0,30.0,2019
Melbourne,Vietnam Airlines,28.0,28.0,2019
Melbourne,Virgin Australia,159.0,157.0,2019
Melbourne,Xiamen Airlines,21.0,21.0,2019
Newcastle,Virgin Australia,4.0,4.0,2019
Norfolk Island,Air Chathams,5.0,5.0,2019
Perth,Air Mauritius,8.0,8.0,2019
Perth,Air New Zealand,39.0,39.0,2019
Perth,AirAsia X,30.0,30.0,2019
Perth,All Nippon Airways,30.0,30.0,2019
Perth,Batik Air Indonesia,30.0,30.0,2019
Perth,Cathay Pacific Airways,40.0,40.0,2019
Perth,China Southern Airlines,13.0,13.0,2019
Perth,Citilink Indonesia,23.0,23.0,2019
Perth,Emirates,30.0,30.0,2019
Perth,Garuda Indonesia,46.0,46.0,2019
Perth,Indonesia AirAsia,90.0,90.0,2019
Perth,Jetstar,88.0,89.0,2019
Perth,Malaysia Airlines,54.0,54.0,2019
Perth,Malindo Air,60.0,60.0,2019
Perth,Qantas Airways,60.0,60.0,2019
Perth,Qatar Airways,30.0,30.0,2019
Perth,Scoot Tigerair,37.0,37.0,2019
Perth,Singapore Airlines,120.0,120.0,2019
Perth,South African Airways,26.0,26.0,2019
Perth,Thai Airways International,30.0,30.0,2019
Port Hedland,Virgin Australia,5.0,5.0,2019
Sydney,Air Caledonie,12.0,13.0,2019
Sydney,Air Canada,30.0,30.0,2019
Sydney,Air China,43.0,43.0,2019
Sydney,Air India,22.0,22.0,2019
Sydney,Air New Zealand,271.0,269.0,2019
Sydney,Air Niugini,9.0,9.0,2019
Sydney,Air Vanuatu,29.0,29.0,2019
Sydney,AirAsia X,30.0,30.0,2019
Sydney,All Nippon Airways,30.0,30.0,2019
Sydney,American Airlines,30.0,29.0,2019
Sydney,Asiana Airlines,30.0,30.0,2019
Sydney,Beijing Capital Airlines,13.0,13.0,2019
Sydney,British Airways,30.0,30.0,2019
Sydney,Cathay Pacific Airways,106.0,107.0,2019
Sydney,Cebu Pacific Air,22.0,22.0,2019
Sydney,China Airlines,30.0,30.0,2019
Sydney,China Eastern Airlines,112.0,112.0,2019
Sydney,China Southern Airlines,73.0,73.0,2019
Sydney,Delta Air Lines,30.0,30.0,2019
Sydney,Emirates,120.0,120.0,2019
Sydney,Etihad Airways,60.0,60.0,2019
Sydney,Fiji Airways,64.0,64.0,2019
Sydney,Garuda Indonesia,33.0,33.0,2019
Sydney,Hainan Airlines,17.0,17.0,2019
Sydney,Hawaiian Airlines,23.0,23.0,2019
Sydney,Japan Airlines,30.0,30.0,2019
Sydney,Jetstar,150.0,154.0,2019
Sydney,Korean Air,30.0,30.0,2019
Sydney,LATAM Airlines,30.0,30.0,2019
Sydney,Malaysia Airlines,60.0,60.0,2019
Sydney,Malindo Air,30.0,30.0,2019
Sydney,Philippine Airlines,26.0,26.0,2019
Sydney,Qantas Airways,774.0,774.0,2019
Sydney,Qatar Airways,60.0,60.0,2019
Sydney,Samoa Airways,9.0,9.0,2019
Sydney,Scoot Tigerair,29.0,29.0,2019
Sydney,Sichuan Airlines,8.0,8.0,2019
Sydney,Singapore Airlines,150.0,150.0,2019
Sydney,Thai Airways International,30.0,30.0,2019
Sydney,Tianjin Airlines,8.0,8.0,2019
Sydney,United Airlines,87.0,87.0,2019
Sydney,Vietnam Airlines,39.0,39.0,2019
Sydney,Virgin Australia,267.0,266.0,2019
Sydney,Xiamen Airlines,29.0,29.0,2019
Adelaide,Air New Zealand,20.0,20.0,2019
Adelaide,Cathay Pacific Airways,24.0,24.0,2019
Adelaide,China Southern Airlines,19.0,19.0,2019
Adelaide,Emirates,31.0,31.0,2019
Adelaide,Jetstar,55.0,55.0,2019
Adelaide,Malaysia Airlines,21.0,22.0,2019
Adelaide,Malindo Air,18.0,18.0,2019
Adelaide,Qatar Airways,31.0,31.0,2019
Adelaide,Singapore Airlines,44.0,44.0,2019
Avalon,AirAsia X,62.0,62.0,2019
Brisbane,Air Caledonie,16.0,16.0,2019
Brisbane,Air Canada,31.0,31.0,2019
Brisbane,Air New Zealand,147.0,147.0,2019
Brisbane,Air Niugini,31.0,31.0,2019
Brisbane,Air Vanuatu,23.0,22.0,2019
Brisbane,Cathay Pacific Airways,49.0,49.0,2019
Brisbane,China Airlines,62.0,62.0,2019
Brisbane,China Eastern Airlines,31.0,31.0,2019
Brisbane,China Southern Airlines,39.0,38.0,2019
Brisbane,Emirates,93.0,93.0,2019
Brisbane,Etihad Airways,31.0,31.0,2019
Brisbane,Eva Air,31.0,31.0,2019
Brisbane,Fiji Airways,34.0,34.0,2019
Brisbane,Hainan Airlines,9.0,9.0,2019
Brisbane,Hawaiian Airlines,13.0,13.0,2019
Brisbane,Jetstar,30.0,30.0,2019
Brisbane,Korean Air,31.0,31.0,2019
Brisbane,Malaysia Airlines,17.0,18.0,2019
Brisbane,Malindo Air,18.0,18.0,2019
Brisbane,Nauru Airlines,13.0,12.0,2019
Brisbane,Philippine Airlines,22.0,22.0,2019
Brisbane,Qantas Airways,271.0,272.0,2019
Brisbane,Royal Brunei Airlines,18.0,17.0,2019
Brisbane,Samoa Airways,10.0,10.0,2019
Brisbane,Singapore Airlines,124.0,124.0,2019
Brisbane,Solomon Airlines,22.0,22.0,2019
Brisbane,Thai AirAsia X,13.0,13.0,2019
Brisbane,Thai Airways International,18.0,18.0,2019
Brisbane,Virgin Australia,338.0,339.0,2019
Cairns,Air Niugini,41.0,41.0,2019
Cairns,Hainan Airlines,9.0,9.0,2019
Cairns,Jetstar,71.0,71.0,2019
Cairns,Qantas Airways,28.0,28.0,2019
Cairns,Silk Air,31.0,31.0,2019
Canberra,Qatar Airways,31.0,31.0,2019
Canberra,Singapore Airlines,31.0,31.0,2019
Darwin,Donghai Airlines,9.0,9.0,2019
Darwin,Jetstar,27.0,28.0,2019
Darwin,Jetstar Asia,27.0,27.0,2019
Darwin,Silk Air,31.0,31.0,2019
Gold Coast,Air New Zealand,41.0,41.0,2019
Gold Coast,AirAsia X,31.0,31.0,2019
Gold Coast,Jetstar,124.0,122.0,2019
Gold Coast,Scoot Tigerair,18.0,18.0,2019
Gold Coast,Virgin Australia,31.0,31.0,2019
Melbourne,Air Caledonie,13.0,13.0,2019
Melbourne,Air Canada,17.0,17.0,2019
Melbourne,Air China,31.0,31.0,2019
Melbourne,Air India,13.0,13.0,2019
Melbourne,Air New Zealand,218.0,213.0,2019
Melbourne,Air Vanuatu,13.0,13.0,2019
Melbourne,Beijing Capital Airlines,13.0,13.0,2019
Melbourne,Cathay Pacific Airways,93.0,93.0,2019
Melbourne,Cebu Pacific Air,14.0,13.0,2019
Melbourne,China Airlines,18.0,18.0,2019
Melbourne,China Eastern Airlines,62.0,62.0,2019
Melbourne,China Southern Airlines,94.0,94.0,2019
Melbourne,Emirates,93.0,93.0,2019
Melbourne,Etihad Airways,62.0,62.0,2019
Melbourne,Fiji Airways,33.0,33.0,2019
Melbourne,Garuda Indonesia,50.0,51.0,2019
Melbourne,Hainan Airlines,9.0,9.0,2019
Melbourne,Japan Airlines,31.0,31.0,2019
Melbourne,Jetstar,229.0,232.0,2019
Melbourne,LATAM Airlines,12.0,11.0,2019
Melbourne,Malaysia Airlines,76.0,77.0,2019
Melbourne,Malindo Air,31.0,31.0,2019
Melbourne,Philippine Airlines,30.0,30.0,2019
Melbourne,Qantas Airways,439.0,438.0,2019
Melbourne,Qatar Airways,31.0,31.0,2019
Melbourne,Royal Brunei Airlines,31.0,31.0,2019
Melbourne,Scoot Tigerair,52.0,52.0,2019
Melbourne,Sichuan Airlines,17.0,17.0,2019
Melbourne,Singapore Airlines,159.0,159.0,2019
Melbourne,SriLankan Airlines,31.0,31.0,2019
Melbourne,Thai Airways International,62.0,62.0,2019
Melbourne,Tianjin Airlines,12.0,12.0,2019
Melbourne,United Airlines,41.0,38.0,2019
Melbourne,Vietnam Airlines,31.0,31.0,2019
Melbourne,Virgin Australia,181.0,182.0,2019
Melbourne,Xiamen Airlines,22.0,22.0,2019
Newcastle,Virgin Australia,14.0,14.0,2019
Norfolk Island,Air Chathams,5.0,5.0,2019
Perth,Air Mauritius,11.0,11.0,2019
Perth,Air New Zealand,32.0,33.0,2019
Perth,AirAsia X,48.0,48.0,2019
Perth,All Nippon Airways,31.0,31.0,2019
Perth,Batik Air Indonesia,31.0,31.0,2019
Perth,Cathay Pacific Airways,44.0,44.0,2019
Perth,China Southern Airlines,19.0,18.0,2019
Perth,Citilink Indonesia,31.0,31.0,2019
Perth,Emirates,61.0,61.0,2019
Perth,Garuda Indonesia,49.0,49.0,2019
Perth,Indonesia AirAsia,93.0,93.0,2019
Perth,Jetstar,91.0,91.0,2019
Perth,Malaysia Airlines,57.0,57.0,2019
Perth,Malindo Air,62.0,62.0,2019
Perth,Qantas Airways,76.0,76.0,2019
Perth,Qatar Airways,31.0,30.0,2019
Perth,Scoot Tigerair,53.0,53.0,2019
Perth,Singapore Airlines,124.0,124.0,2019
Perth,South African Airways,31.0,31.0,2019
Perth,Thai Airways International,31.0,31.0,2019
Port Hedland,Virgin Australia,4.0,4.0,2019
Sydney,Air Caledonie,17.0,17.0,2019
Sydney,Air Canada,31.0,31.0,2019
Sydney,Air China,43.0,43.0,2019
Sydney,Air India,22.0,22.0,2019
Sydney,Air New Zealand,288.0,287.0,2019
Sydney,Air Niugini,9.0,9.0,2019
Sydney,Air Vanuatu,30.0,30.0,2019
Sydney,AirAsia X,62.0,62.0,2019
Sydney,All Nippon Airways,31.0,31.0,2019
Sydney,American Airlines,31.0,31.0,2019
Sydney,Asiana Airlines,31.0,31.0,2019
Sydney,Beijing Capital Airlines,13.0,13.0,2019
Sydney,British Airways,31.0,31.0,2019
Sydney,Cathay Pacific Airways,124.0,124.0,2019
Sydney,Cebu Pacific Air,22.0,22.0,2019
Sydney,China Airlines,49.0,49.0,2019
Sydney,China Eastern Airlines,112.0,112.0,2019
Sydney,China Southern Airlines,93.0,93.0,2019
Sydney,Delta Air Lines,31.0,32.0,2019
Sydney,Emirates,124.0,124.0,2019
Sydney,Etihad Airways,62.0,62.0,2019
Sydney,Fiji Airways,70.0,70.0,2019
Sydney,Garuda Indonesia,48.0,48.0,2019
Sydney,Hainan Airlines,18.0,18.0,2019
Sydney,Hawaiian Airlines,31.0,31.0,2019
Sydney,Japan Airlines,31.0,31.0,2019
Sydney,Jetstar,170.0,173.0,2019
Sydney,Korean Air,31.0,31.0,2019
Sydney,LATAM Airlines,31.0,31.0,2019
Sydney,Malaysia Airlines,65.0,65.0,2019
Sydney,Malindo Air,31.0,31.0,2019
Sydney,Philippine Airlines,30.0,30.0,2019
Sydney,Qantas Airways,881.0,881.0,2019
Sydney,Qatar Airways,62.0,62.0,2019
Sydney,Samoa Airways,10.0,10.0,2019
Sydney,Scoot Tigerair,44.0,44.0,2019
Sydney,Sichuan Airlines,9.0,9.0,2019
Sydney,Singapore Airlines,155.0,155.0,2019
Sydney,Thai Airways International,31.0,31.0,2019
Sydney,Tianjin Airlines,9.0,9.0,2019
Sydney,United Airlines,92.0,92.0,2019
Sydney,Vietnam Airlines,44.0,44.0,2019
Sydney,Virgin Australia,303.0,304.0,2019
Sydney,Xiamen Airlines,31.0,31.0,2019
Adelaide,Air New Zealand,23.0,23.0,2020
Adelaide,Cathay Pacific Airways,26.0,26.0,2020
Adelaide,China Southern Airlines,21.0,21.0,2020
Adelaide,Emirates,31.0,31.0,2020
Adelaide,Jetstar,58.0,59.0,2020
Adelaide,Malaysia Airlines,23.0,22.0,2020
Adelaide,Malindo Air,17.0,18.0,2020
Adelaide,Qatar Airways,31.0,31.0,2020
Adelaide,Singapore Airlines,48.0,48.0,2020
Avalon,AirAsia X,62.0,62.0,2020
Avalon,Citilink Indonesia,7.0,7.0,2020
Brisbane,Air Caledonie,18.0,18.0,2020
Brisbane,Air Canada,30.0,31.0,2020
Brisbane,Air New Zealand,161.0,159.0,2020
Brisbane,Air Niugini,32.0,31.0,2020
Brisbane,Air Vanuatu,22.0,22.0,2020
Brisbane,Cathay Pacific Airways,48.0,48.0,2020
Brisbane,China Airlines,62.0,62.0,2020
Brisbane,China Eastern Airlines,31.0,31.0,2020
Brisbane,China Southern Airlines,44.0,45.0,2020
Brisbane,Emirates,93.0,92.0,2020
Brisbane,Etihad Airways,31.0,31.0,2020
Brisbane,Eva Air,31.0,31.0,2020
Brisbane,Fiji Airways,33.0,33.0,2020
Brisbane,Hainan Airlines,9.0,9.0,2020
Brisbane,Hawaiian Airlines,13.0,13.0,2020
Brisbane,Jetstar,31.0,31.0,2020
Brisbane,Korean Air,31.0,31.0,2020
Brisbane,Malaysia Airlines,18.0,18.0,2020
Brisbane,Malindo Air,18.0,17.0,2020
Brisbane,Nauru Airlines,12.0,14.0,2020
Brisbane,Philippine Airlines,22.0,22.0,2020
Brisbane,Qantas Airways,285.0,284.0,2020
Brisbane,Royal Brunei Airlines,18.0,18.0,2020
Brisbane,Samoa Airways,8.0,8.0,2020
Brisbane,Singapore Airlines,124.0,124.0,2020
Brisbane,Solomon Airlines,22.0,22.0,2020
Brisbane,Thai AirAsia X,13.0,13.0,2020
Brisbane,Thai Airways International,18.0,18.0,2020
Brisbane,Virgin Australia,341.0,339.0,2020
Cairns,Air Niugini,43.0,42.0,2020
Cairns,Hainan Airlines,13.0,13.0,2020
Cairns,Jetstar,79.0,79.0,2020
Cairns,Qantas Airways,28.0,27.0,2020
Cairns,Silk Air,31.0,31.0,2020
Canberra,Qatar Airways,31.0,31.0,2020
Canberra,Singapore Airlines,31.0,31.0,2020
Darwin,Donghai Airlines,10.0,10.0,2020
Darwin,Jetstar,31.0,31.0,2020
Darwin,Jetstar Asia,31.0,31.0,2020
Darwin,Silk Air,31.0,31.0,2020
Gold Coast,Air New Zealand,38.0,38.0,2020
Gold Coast,AirAsia X,31.0,31.0,2020
Gold Coast,Jetstar,132.0,132.0,2020
Gold Coast,Scoot Tigerair,15.0,14.0,2020
Gold Coast,Virgin Australia,30.0,30.0,2020
Melbourne,Air Caledonie,14.0,13.0,2020
Melbourne,Air Canada,18.0,18.0,2020
Melbourne,Air China,31.0,31.0,2020
Melbourne,Air India,13.0,13.0,2020
Melbourne,Air New Zealand,223.0,222.0,2020
Melbourne,Air Vanuatu,13.0,13.0,2020
Melbourne,Beijing Capital Airlines,14.0,14.0,2020
Melbourne,Cathay Pacific Airways,93.0,93.0,2020
Melbourne,Cebu Pacific Air,13.0,14.0,2020
Melbourne,China Airlines,18.0,18.0,2020
Melbourne,China Eastern Airlines,71.0,71.0,2020
Melbourne,China Southern Airlines,106.0,106.0,2020
Melbourne,Emirates,93.0,93.0,2020
Melbourne,Etihad Airways,62.0,62.0,2020
Melbourne,Fiji Airways,31.0,31.0,2020
Melbourne,Garuda Indonesia,50.0,51.0,2020
Melbourne,Hainan Airlines,9.0,9.0,2020
Melbourne,Japan Airlines,31.0,31.0,2020
Melbourne,Jetstar,248.0,251.0,2020
Melbourne,LATAM Airlines,14.0,13.0,2020
Melbourne,Malaysia Airlines,74.0,74.0,2020
Melbourne,Malindo Air,31.0,31.0,2020
Melbourne,Philippine Airlines,31.0,31.0,2020
Melbourne,Qantas Airways,437.0,436.0,2020
Melbourne,Qatar Airways,31.0,31.0,2020
Melbourne,Royal Brunei Airlines,31.0,31.0,2020
Melbourne,Scoot Tigerair,54.0,54.0,2020
Melbourne,Sichuan Airlines,18.0,18.0,2020
Melbourne,Singapore Airlines,169.0,169.0,2020
Melbourne,SriLankan Airlines,31.0,31.0,2020
Melbourne,Thai Airways International,62.0,62.0,2020
Melbourne,Tianjin Airlines,13.0,14.0,2020
Melbourne,United Airlines,44.0,44.0,2020
Melbourne,Vietnam Airlines,31.0,31.0,2020
Melbourne,Virgin Australia,179.0,178.0,2020
Melbourne,Xiamen Airlines,22.0,23.0,2020
Newcastle,Virgin Australia,13.0,13.0,2020
Norfolk Island,Air Chathams,5.0,5.0,2020
Perth,Air Mauritius,12.0,12.0,2020
Perth,Air New Zealand,37.0,37.0,2020
Perth,AirAsia X,49.0,49.0,2020
Perth,All Nippon Airways,31.0,31.0,2020
Perth,Batik Air Indonesia,31.0,31.0,2020
Perth,Cathay Pacific Airways,44.0,44.0,2020
Perth,China Southern Airlines,22.0,22.0,2020
Perth,Citilink Indonesia,31.0,31.0,2020
Perth,Emirates,51.0,51.0,2020
Perth,Garuda Indonesia,48.0,48.0,2020
Perth,Indonesia AirAsia,93.0,93.0,2020
Perth,Jetstar,93.0,93.0,2020
Perth,Malaysia Airlines,57.0,56.0,2020
Perth,Malindo Air,62.0,62.0,2020
Perth,Qantas Airways,83.0,83.0,2020
Perth,Qatar Airways,31.0,31.0,2020
Perth,Scoot Tigerair,53.0,53.0,2020
Perth,Singapore Airlines,124.0,124.0,2020
Perth,South African Airways,31.0,31.0,2020
Perth,Thai Airways International,31.0,31.0,2020
Port Hedland,Virgin Australia,4.0,4.0,2020
Sydney,Air Caledonie,19.0,18.0,2020
Sydney,Air Canada,31.0,31.0,2020
Sydney,Air China,44.0,44.0,2020
Sydney,Air India,22.0,22.0,2020
Sydney,Air New Zealand,303.0,301.0,2020
Sydney,Air Niugini,9.0,8.0,2020
Sydney,Air Vanuatu,31.0,31.0,2020
Sydney,AirAsia X,62.0,62.0,2020
Sydney,All Nippon Airways,31.0,31.0,2020
Sydney,American Airlines,31.0,31.0,2020
Sydney,Asiana Airlines,31.0,31.0,2020
Sydney,Beijing Capital Airlines,13.0,13.0,2020
Sydney,British Airways,31.0,31.0,2020
Sydney,Cathay Pacific Airways,124.0,124.0,2020
Sydney,Cebu Pacific Air,22.0,22.0,2020
Sydney,China Airlines,49.0,49.0,2020
Sydney,China Eastern Airlines,111.0,111.0,2020
Sydney,China Southern Airlines,108.0,108.0,2020
Sydney,Delta Air Lines,31.0,31.0,2020
Sydney,Emirates,124.0,124.0,2020
Sydney,Etihad Airways,62.0,62.0,2020
Sydney,Fiji Airways,65.0,66.0,2020
Sydney,Garuda Indonesia,49.0,49.0,2020
Sydney,Hainan Airlines,18.0,18.0,2020
Sydney,Hawaiian Airlines,31.0,31.0,2020
Sydney,Japan Airlines,31.0,31.0,2020
Sydney,Jetstar,180.0,180.0,2020
Sydney,Korean Air,31.0,31.0,2020
Sydney,LATAM Airlines,30.0,30.0,2020
Sydney,Malaysia Airlines,62.0,62.0,2020
Sydney,Malindo Air,31.0,31.0,2020
Sydney,Philippine Airlines,31.0,31.0,2020
Sydney,Qantas Airways,912.0,912.0,2020
Sydney,Qatar Airways,62.0,62.0,2020
Sydney,Samoa Airways,10.0,10.0,2020
Sydney,Scoot Tigerair,44.0,44.0,2020
Sydney,Sichuan Airlines,9.0,9.0,2020
Sydney,Singapore Airlines,155.0,155.0,2020
Sydney,Thai Airways International,31.0,31.0,2020
Sydney,Tianjin Airlines,9.0,8.0,2020
Sydney,United Airlines,92.0,91.0,2020
Sydney,Vietnam Airlines,44.0,44.0,2020
Sydney,Virgin Australia,313.0,314.0,2020
Sydney,Xiamen Airlines,31.0,31.0,2020
Adelaide,Air New Zealand,16.0,16.0,2020
Adelaide,Cathay Pacific Airways,13.0,13.0,2020
Adelaide,China Southern Airlines,5.0,5.0,2020
Adelaide,Emirates,28.0,28.0,2020
Adelaide,Jetstar,43.0,42.0,2020
Adelaide,Malaysia Airlines,21.0,21.0,2020
Adelaide,Malindo Air,17.0,17.0,2020
Adelaide,Qatar Airways,29.0,29.0,2020
Adelaide,Singapore Airlines,29.0,29.0,2020
Avalon,AirAsia X,58.0,58.0,2020
Avalon,Citilink Indonesia,18.0,18.0,2020
Brisbane,Air Caledonie,15.0,15.0,2020
Brisbane,Air Canada,29.0,28.0,2020
Brisbane,Air New Zealand,124.0,124.0,2020
Brisbane,Air Niugini,29.0,29.0,2020
Brisbane,Air Vanuatu,11.0,13.0,2020
Brisbane,Cathay Pacific Airways,36.0,36.0,2020
Brisbane,China Airlines,54.0,54.0,2020
Brisbane,China Eastern Airlines,10.0,10.0,2020
Brisbane,China Southern Airlines,5.0,5.0,2020
Brisbane,Emirates,75.0,75.0,2020
Brisbane,Etihad Airways,24.0,24.0,2020
Brisbane,Eva Air,20.0,20.0,2020
Brisbane,Fiji Airways,21.0,21.0,2020
Brisbane,Hawaiian Airlines,13.0,13.0,2020
Brisbane,Jetstar,29.0,29.0,2020
Brisbane,Korean Air,29.0,29.0,2020
Brisbane,Malaysia Airlines,17.0,16.0,2020
Brisbane,Malindo Air,16.0,17.0,2020
Brisbane,Nauru Airlines,11.0,10.0,2020
Brisbane,Philippine Airlines,21.0,21.0,2020
Brisbane,Qantas Airways,255.0,256.0,2020
Brisbane,Royal Brunei Airlines,16.0,17.0,2020
Brisbane,Samoa Airways,4.0,4.0,2020
Brisbane,Singapore Airlines,116.0,116.0,2020
Brisbane,Solomon Airlines,21.0,21.0,2020
Brisbane,Thai AirAsia X,13.0,13.0,2020
Brisbane,Thai Airways International,16.0,16.0,2020
Brisbane,Virgin Australia,287.0,289.0,2020
Cairns,Air Niugini,42.0,42.0,2020
Cairns,Jetstar,73.0,73.0,2020
Cairns,Qantas Airways,27.0,27.0,2020
Cairns,Silk Air,29.0,29.0,2020
Canberra,Qatar Airways,29.0,29.0,2020
Canberra,Singapore Airlines,29.0,29.0,2020
Darwin,Jetstar,21.0,20.0,2020
Darwin,Jetstar Asia,26.0,26.0,2020
Darwin,Silk Air,27.0,27.0,2020
Gold Coast,Air New Zealand,32.0,32.0,2020
Gold Coast,AirAsia X,17.0,17.0,2020
Gold Coast,Jetstar,104.0,105.0,2020
Gold Coast,Scoot Tigerair,12.0,12.0,2020
Gold Coast,Virgin Australia,29.0,29.0,2020
Melbourne,Air Caledonie,11.0,12.0,2020
Melbourne,Air Canada,16.0,17.0,2020
Melbourne,Air China,4.0,4.0,2020
Melbourne,Air India,13.0,13.0,2020
Melbourne,Air New Zealand,178.0,178.0,2020
Melbourne,Air Vanuatu,6.0,5.0,2020
Melbourne,Beijing Capital Airlines,2.0,2.0,2020
Melbourne,Cathay Pacific Airways,70.0,70.0,2020
Melbourne,Cebu Pacific Air,12.0,12.0,2020
Melbourne,China Airlines,16.0,16.0,2020
Melbourne,China Eastern Airlines,29.0,30.0,2020
Melbourne,China Southern Airlines,24.0,24.0,2020
Melbourne,Emirates,87.0,87.0,2020
Melbourne,Etihad Airways,58.0,58.0,2020
Melbourne,Fiji Airways,21.0,21.0,2020
Melbourne,Garuda Indonesia,38.0,38.0,2020
Melbourne,Japan Airlines,29.0,29.0,2020
Melbourne,Jetstar,195.0,195.0,2020
Melbourne,LATAM Airlines,13.0,13.0,2020
Melbourne,Malaysia Airlines,71.0,70.0,2020
Melbourne,Malindo Air,29.0,29.0,2020
Melbourne,Philippine Airlines,21.0,21.0,2020
Melbourne,Qantas Airways,390.0,392.0,2020
Melbourne,Qatar Airways,29.0,28.0,2020
Melbourne,Royal Brunei Airlines,29.0,29.0,2020
Melbourne,Scoot Tigerair,36.0,36.0,2020
Melbourne,Sichuan Airlines,6.0,6.0,2020
Melbourne,Singapore Airlines,158.0,158.0,2020
Melbourne,SriLankan Airlines,29.0,29.0,2020
Melbourne,Thai Airways International,58.0,58.0,2020
Melbourne,United Airlines,29.0,30.0,2020
Melbourne,Vietnam Airlines,29.0,29.0,2020
Melbourne,Virgin Australia,138.0,139.0,2020
Newcastle,Virgin Australia,5.0,5.0,2020
Norfolk Island,Air Chathams,4.0,4.0,2020
Perth,Air Mauritius,8.0,8.0,2020
Perth,Air New Zealand,38.0,37.0,2020
Perth,AirAsia X,29.0,29.0,2020
Perth,All Nippon Airways,29.0,29.0,2020
Perth,Batik Air Indonesia,29.0,29.0,2020
Perth,Cathay Pacific Airways,34.0,34.0,2020
Perth,China Southern Airlines,3.0,4.0,2020
Perth,Citilink Indonesia,26.0,26.0,2020
Perth,Emirates,29.0,29.0,2020
Perth,Garuda Indonesia,46.0,46.0,2020
Perth,Indonesia AirAsia,86.0,86.0,2020
Perth,Jetstar,86.0,86.0,2020
Perth,Malaysia Airlines,52.0,52.0,2020
Perth,Malindo Air,53.0,53.0,2020
Perth,Qantas Airways,58.0,59.0,2020
Perth,Qatar Airways,29.0,29.0,2020
Perth,Scoot Tigerair,40.0,40.0,2020
Perth,Singapore Airlines,116.0,116.0,2020
Perth,South African Airways,27.0,27.0,2020
Perth,Thai Airways International,29.0,29.0,2020
Port Hedland,Virgin Australia,4.0,4.0,2020
Sydney,Air Caledonie,14.0,15.0,2020
Sydney,Air Canada,29.0,29.0,2020
Sydney,Air China,5.0,5.0,2020
Sydney,Air India,21.0,21.0,2020
Sydney,Air New Zealand,260.0,260.0,2020
Sydney,Air Niugini,8.0,9.0,2020
Sydney,Air Vanuatu,22.0,21.0,2020
Sydney,AirAsia X,29.0,29.0,2020
Sydney,All Nippon Airways,29.0,29.0,2020
Sydney,American Airlines,29.0,29.0,2020
Sydney,Asiana Airlines,29.0,29.0,2020
Sydney,Beijing Capital Airlines,3.0,3.0,2020
Sydney,British Airways,29.0,29.0,2020
Sydney,Cathay Pacific Airways,94.0,94.0,2020
Sydney,Cebu Pacific Air,21.0,21.0,2020
Sydney,China Airlines,34.0,34.0,2020
Sydney,China Eastern Airlines,29.0,29.0,2020
Sydney,China Southern Airlines,25.0,25.0,2020
Sydney,Delta Air Lines,29.0,29.0,2020
Sydney,Emirates,116.0,116.0,2020
Sydney,Etihad Airways,58.0,58.0,2020
Sydney,Fiji Airways,55.0,54.0,2020
Sydney,Garuda Indonesia,38.0,38.0,2020
Sydney,Hawaiian Airlines,21.0,21.0,2020
Sydney,Japan Airlines,29.0,29.0,2020
Sydney,Jetstar,145.0,148.0,2020
Sydney,Korean Air,29.0,29.0,2020
Sydney,LATAM Airlines,29.0,29.0,2020
Sydney,Malaysia Airlines,58.0,58.0,2020
Sydney,Malindo Air,29.0,29.0,2020
Sydney,Philippine Airlines,25.0,25.0,2020
Sydney,Qantas Airways,740.0,736.0,2020
Sydney,Qatar Airways,58.0,58.0,2020
Sydney,Samoa Airways,6.0,6.0,2020
Sydney,Scoot Tigerair,33.0,33.0,2020
Sydney,Sichuan Airlines,2.0,2.0,2020
Sydney,Singapore Airlines,145.0,145.0,2020
Sydney,Thai Airways International,29.0,29.0,2020
Sydney,Tianjin Airlines,0.0,1.0,2020
Sydney,United Airlines,87.0,87.0,2020
Sydney,Vietnam Airlines,42.0,42.0,2020
Sydney,Virgin Australia,256.0,256.0,2020
Sydney,Xiamen Airlines,11.0,10.0,2020
Adelaide,Air New Zealand,16.0,16.0,2020
Adelaide,Cathay Pacific Airways,3.0,3.0,2020
Adelaide,Emirates,22.0,22.0,2020
