Australian,Airline,InFlights,OutFlights,Year
Melbourne,Vietnam Airlines,17,17,2022
Norfolk Island,Air Chathams,5,5,2022
Gold Coast,Jetstar,90,91,2022
Gold Coast,Scoot Tigerair,14,14,2022
Gold Coast,Air New Zealand,39,39,2022
Perth,Cathay Pacific Airways,9,8,2022
Perth,Emirates,32,32,2022
Perth,Batik Air Indonesia,12,11,2022
Perth,Jetstar,93,92,2022
Perth,Malaysia Airlines,37,35,2022
Perth,Malindo Air,67,67,2022
Perth,Qantas Airways,56,56,2022
Perth,Qatar Airways,30,30,2022
Perth,Indonesia AirAsia,33,33,2022
Perth,Singapore Airlines,77,77,2022
Perth,Scoot Tigerair,44,44,2022
Perth,Air New Zealand,31,31,2022
Perth,Thai Airways International,13,13,2022
Sydney,Cebu Pacific Air,13,13,2022
Sydney,American Airlines,3,3,2022
Sydney,Air Canada,31,31,2022
Sydney,Air India,31,31,2022
Sydney,British Airways,30,31,2022
Sydney,China Airlines,13,12,2022
Sydney,Cathay Pacific Airways,39,39,2022
Sydney,China Southern Airlines,4,4,2022
Sydney,AirAsia X,8,8,2022
Sydney,Virgin Australia,61,61,2022
Sydney,Delta Air Lines,31,31,2022
Sydney,Emirates,62,62,2022
Sydney,Etihad Airways,32,31,2022
Sydney,Fiji Airways,68,68,2022
Sydney,Garuda Indonesia,12,12,2022
Sydney,Hawaiian Airlines,22,22,2022
Sydney,Japan Airlines,31,31,2022
Sydney,Jetstar,151,150,2022
Sydney,Korean Air,18,18,2022
Sydney,LATAM Airlines,26,26,2022
Sydney,Xiamen Airlines,7,7,2022
Sydney,Malaysia Airlines,52,53,2022
Sydney,China Eastern Airlines,4,4,2022
Sydney,Air Vanuatu,21,21,2022
Sydney,All Nippon Airways,31,31,2022
Sydney,Asiana Airlines,22,22,2022
Sydney,Philippine Airlines,22,22,2022
Sydney,Air Niugini,5,5,2022
Sydney,Qantas Airways,580,582,2022
Sydney,Bamboo Airways,9,9,2022
Sydney,Qatar Airways,31,31,2022
Sydney,Air Caledonie,18,17,2022
Sydney,Singapore Airlines,124,124,2022
Sydney,Scoot Tigerair,46,46,2022
Sydney,Air New Zealand,185,185,2022
Sydney,Thai Airways International,34,34,2022
Sydney,United Airlines,64,63,2022
Sydney,SriLankan Airlines,13,13,2022
Sydney,Vietnam Airlines,32,32,2022
Adelaide,Fiji Airways,8,8,2022
Adelaide,Jetstar,30,30,2022
Adelaide,Malaysia Airlines,19,18,2022
Adelaide,Qatar Airways,43,43,2022
Adelaide,Singapore Airlines,30,30,2022
Adelaide,Air New Zealand,17,17,2022
Brisbane,Air Canada,16,18,2022
Brisbane,Eva Air,10,10,2022
Brisbane,China Airlines,26,26,2022
Brisbane,Cathay Pacific Airways,8,8,2022
Brisbane,Virgin Australia,90,89,2022
Brisbane,Emirates,30,30,2022
Brisbane,Fiji Airways,32,32,2022
Brisbane,Solomon Airlines,15,15,2022
Brisbane,Jetstar,30,30,2022
Brisbane,Malaysia Airlines,12,13,2022
Brisbane,Air Vanuatu,13,13,2022
Brisbane,Malindo Air,17,17,2022
Brisbane,Nauru Airlines,8,8,2022
Brisbane,Philippine Airlines,21,21,2022
Brisbane,Air Niugini,30,30,2022
Brisbane,Qantas Airways,192,198,2022
Brisbane,Qatar Airways,30,30,2022
Brisbane,Air Caledonie,13,13,2022
Brisbane,Singapore Airlines,90,90,2022
Brisbane,Air New Zealand,123,124,2022
Brisbane,United Airlines,13,13,2022
Cairns,Jetstar,25,30,2022
Cairns,Air Niugini,26,25,2022
Cairns,Singapore Airlines,13,13,2022
Darwin,Jetstar,28,27,2022
Darwin,Qantas Airways,30,30,2022
Darwin,Singapore Airlines,13,13,2022
Hobart,Air New Zealand,13,13,2022
Melbourne,Air India,30,30,2022
Melbourne,Royal Brunei Airlines,17,17,2022
Melbourne,China Airlines,13,13,2022
Melbourne,Cathay Pacific Airways,32,32,2022
Melbourne,AirAsia X,13,13,2022
Melbourne,Virgin Australia,61,60,2022
Melbourne,Emirates,60,60,2022
Melbourne,Etihad Airways,30,30,2022
Melbourne,Fiji Airways,34,34,2022
Melbourne,Garuda Indonesia,1,1,2022
Melbourne,Japan Airlines,13,13,2022
Melbourne,Jetstar,213,214,2022
Melbourne,Xiamen Airlines,9,8,2022
Melbourne,Malaysia Airlines,60,60,2022
Melbourne,Air Vanuatu,5,5,2022
Melbourne,Malindo Air,30,30,2022
Melbourne,Philippine Airlines,22,22,2022
Melbourne,Qantas Airways,323,321,2022
Melbourne,Bamboo Airways,13,13,2022
Melbourne,Qatar Airways,60,60,2022
Melbourne,Singapore Airlines,120,120,2022
Melbourne,Scoot Tigerair,56,56,2022
Melbourne,Air New Zealand,150,150,2022
Melbourne,Thai Airways International,30,30,2022
Melbourne,United Airlines,41,42,2022
Melbourne,SriLankan Airlines,30,30,2022
Melbourne,Vietnam Airlines,26,26,2022
Norfolk Island,Air Chathams,4,4,2022
Gold Coast,Jetstar,90,94,2022
Gold Coast,Scoot Tigerair,17,17,2022
Gold Coast,Air New Zealand,40,40,2022
Perth,Cathay Pacific Airways,8,9,2022
Perth,AirAsia X,12,12,2022
Perth,Emirates,30,30,2022
Perth,Batik Air Indonesia,30,30,2022
Perth,Jetstar,90,90,2022
Perth,Malaysia Airlines,47,47,2022
Perth,Air Mauritius,9,9,2022
Perth,Malindo Air,65,65,2022
Perth,Qantas Airways,73,73,2022
Perth,Qatar Airways,30,30,2022
Perth,Indonesia AirAsia,55,55,2022
Perth,Singapore Airlines,90,90,2022
Perth,Scoot Tigerair,43,43,2022
Perth,Air New Zealand,30,30,2022
Sydney,Cebu Pacific Air,13,13,2022
Sydney,American Airlines,28,28,2022
Sydney,Air Canada,30,30,2022
Sydney,Air India,30,30,2022
Sydney,British Airways,30,30,2022
Sydney,China Airlines,13,13,2022
Sydney,Cathay Pacific Airways,39,39,2022
Sydney,China Southern Airlines,5,5,2022
Sydney,AirAsia X,26,26,2022
Sydney,Virgin Australia,87,89,2022
Sydney,Delta Air Lines,30,30,2022
Sydney,Emirates,60,60,2022
Sydney,Etihad Airways,30,30,2022
Sydney,Fiji Airways,61,61,2022
Sydney,Garuda Indonesia,13,13,2022
Sydney,Hawaiian Airlines,21,21,2022
Sydney,Japan Airlines,30,30,2022
Sydney,Jetstar,155,149,2022
Sydney,Korean Air,24,24,2022
Sydney,LATAM Airlines,25,24,2022
Sydney,Xiamen Airlines,9,8,2022
Sydney,Malaysia Airlines,60,59,2022
Sydney,China Eastern Airlines,5,5,2022
Sydney,Air Vanuatu,21,21,2022
Sydney,All Nippon Airways,30,30,2022
Sydney,Asiana Airlines,22,22,2022
Sydney,Philippine Airlines,26,26,2022
Sydney,Air Niugini,4,4,2022
Sydney,Qantas Airways,714,710,2022
Sydney,Bamboo Airways,9,9,2022
Sydney,Qatar Airways,30,30,2022
Sydney,Air Caledonie,16,16,2022
Sydney,Singapore Airlines,120,120,2022
Sydney,Scoot Tigerair,45,45,2022
Sydney,Air New Zealand,189,189,2022
Sydney,Thai Airways International,30,30,2022
Sydney,United Airlines,73,73,2022
Sydney,SriLankan Airlines,13,13,2022
Sydney,Vietnam Airlines,35,35,2022
Adelaide,Virgin Australia,15,18,2022
Adelaide,Fiji Airways,9,9,2022
Adelaide,Jetstar,35,35,2022
Adelaide,Malaysia Airlines,23,23,2022
Adelaide,Qatar Airways,73,73,2022
Adelaide,Singapore Airlines,31,31,2022
Adelaide,Air New Zealand,17,17,2022
Brisbane,Air Canada,11,9,2022
Brisbane,Eva Air,18,18,2022
Brisbane,China Airlines,28,28,2022
Brisbane,Cathay Pacific Airways,11,11,2022
Brisbane,Virgin Australia,93,93,2022
Brisbane,Emirates,31,31,2022
Brisbane,Fiji Airways,35,34,2022
Brisbane,Solomon Airlines,20,19,2022
Brisbane,Jetstar,31,31,2022
Brisbane,Malaysia Airlines,14,12,2022
Brisbane,Air Vanuatu,13,13,2022
Brisbane,Malindo Air,31,30,2022
Brisbane,Nauru Airlines,10,10,2022
Brisbane,Philippine Airlines,31,31,2022
Brisbane,Air Niugini,30,30,2022
Brisbane,Qantas Airways,202,209,2022
Brisbane,Qatar Airways,31,31,2022
Brisbane,Air Caledonie,15,15,2022
Brisbane,Singapore Airlines,93,93,2022
Brisbane,Air New Zealand,146,146,2022
Brisbane,United Airlines,13,13,2022
Cairns,Jetstar,37,35,2022
Cairns,Air Niugini,29,30,2022
Cairns,Singapore Airlines,13,13,2022
Darwin,Jetstar,26,27,2022
Darwin,Qantas Airways,29,29,2022
Darwin,Singapore Airlines,14,14,2022
Hobart,Air New Zealand,13,13,2022
Melbourne,Air India,31,31,2022
Melbourne,Royal Brunei Airlines,22,23,2022
Melbourne,China Airlines,19,20,2022
Melbourne,Cathay Pacific Airways,48,48,2022
Melbourne,AirAsia X,28,28,2022
Melbourne,Virgin Australia,95,100,2022
Melbourne,Emirates,62,62,2022
Melbourne,Etihad Airways,31,31,2022
Melbourne,Fiji Airways,45,46,2022
Melbourne,Garuda Indonesia,13,13,2022
Melbourne,Japan Airlines,18,18,2022
Melbourne,Jetstar,231,218,2022
Melbourne,Xiamen Airlines,16,13,2022
Melbourne,Malaysia Airlines,69,70,2022
Melbourne,Air Vanuatu,5,5,2022
Melbourne,Malindo Air,52,51,2022
Melbourne,Philippine Airlines,28,28,2022
Melbourne,Qantas Airways,348,348,2022
Melbourne,Bamboo Airways,13,13,2022
Melbourne,Qatar Airways,62,62,2022
Melbourne,Singapore Airlines,124,124,2022
Melbourne,Scoot Tigerair,63,63,2022
Melbourne,Air New Zealand,188,185,2022
Melbourne,Thai Airways International,62,61,2022
Melbourne,United Airlines,61,59,2022
Melbourne,SriLankan Airlines,31,31,2022
Melbourne,Vietnam Airlines,31,31,2022
Melbourne,Thai AirAsia X,13,13,2022
Norfolk Island,Air Chathams,7,7,2022
Gold Coast,Jetstar,92,83,2022
Gold Coast,Scoot Tigerair,17,18,2022
Gold Coast,Air New Zealand,38,38,2022
Perth,Cathay Pacific Airways,13,13,2022
Perth,AirAsia X,22,22,2022
Perth,Emirates,31,31,2022
Perth,Batik Air Indonesia,31,31,2022
Perth,Jetstar,92,91,2022
Perth,Malaysia Airlines,54,54,2022
Perth,Air Mauritius,8,8,2022
Perth,Malindo Air,88,89,2022
Perth,Qantas Airways,76,76,2022
Perth,Qatar Airways,30,30,2022
Perth,Indonesia AirAsia,62,62,2022
Perth,Singapore Airlines,93,93,2022
Perth,Scoot Tigerair,54,54,2022
Perth,Air New Zealand,31,31,2022
Sydney,Cebu Pacific Air,22,22,2022
Sydney,American Airlines,31,31,2022
Sydney,Air Canada,21,19,2022
Sydney,Air India,31,31,2022
Sydney,British Airways,31,31,2022
Sydney,China Airlines,32,33,2022
Sydney,Cathay Pacific Airways,57,57,2022
Sydney,China Southern Airlines,4,4,2022
Sydney,AirAsia X,60,60,2022
Sydney,Virgin Australia,101,101,2022
Sydney,Delta Air Lines,36,36,2022
Sydney,Emirates,62,62,2022
Sydney,Etihad Airways,31,31,2022
Sydney,Fiji Airways,72,72,2022
Sydney,Garuda Indonesia,18,18,2022
Sydney,Hawaiian Airlines,23,23,2022
Sydney,Japan Airlines,31,31,2022
Sydney,Jetstar,168,164,2022
Sydney,Korean Air,31,31,2022
Sydney,LATAM Airlines,31,31,2022
Sydney,Xiamen Airlines,12,9,2022
Sydney,Malaysia Airlines,63,63,2022
Sydney,China Eastern Airlines,4,4,2022
Sydney,Air Vanuatu,21,21,2022
Sydney,All Nippon Airways,33,33,2022
Sydney,Malindo Air,20,19,2022
Sydney,Asiana Airlines,31,31,2022
Sydney,Philippine Airlines,30,30,2022
Sydney,Air Niugini,7,7,2022
Sydney,Qantas Airways,772,762,2022
Sydney,Bamboo Airways,9,9,2022
Sydney,Qatar Airways,31,31,2022
Sydney,Air Caledonie,18,19,2022
Sydney,Singapore Airlines,124,124,2022
Sydney,Scoot Tigerair,53,53,2022
Sydney,Air New Zealand,227,228,2022
Sydney,Thai Airways International,31,31,2022
Sydney,T'way Air,6,5,2022
Sydney,United Airlines,92,89,2022
Sydney,SriLankan Airlines,14,14,2022
Sydney,Vietnam Airlines,42,42,2022
Sydney,Thai AirAsia X,18,18,2022
Adelaide,Virgin Australia,29,29,2023
Adelaide,Fiji Airways,9,9,2023
Adelaide,Jetstar,39,39,2023
Adelaide,Malaysia Airlines,21,22,2023
Adelaide,Qatar Airways,80,80,2023
Adelaide,Singapore Airlines,42,42,2023
Adelaide,Air New Zealand,17,17,2023
Brisbane,Air Canada,25,26,2023
Brisbane,Eva Air,18,18,2023
Brisbane,China Airlines,43,43,2023
Brisbane,Cathay Pacific Airways,9,9,2023
Brisbane,Virgin Australia,93,92,2023
Brisbane,Emirates,30,31,2023
Brisbane,Fiji Airways,34,35,2023
Brisbane,Solomon Airlines,20,18,2023
Brisbane,Jetstar,31,31,2023
Brisbane,Korean Air,13,13,2023
Brisbane,Malaysia Airlines,13,14,2023
Brisbane,Air Vanuatu,15,15,2023
Brisbane,Malindo Air,31,31,2023
Brisbane,Nauru Airlines,12,12,2023
Brisbane,Philippine Airlines,30,30,2023
Brisbane,Air Niugini,31,29,2023
Brisbane,Qantas Airways,204,214,2023
Brisbane,Qatar Airways,31,31,2023
Brisbane,Air Caledonie,18,18,2023
Brisbane,Singapore Airlines,93,93,2023
Brisbane,Air New Zealand,139,140,2023
Brisbane,United Airlines,14,14,2023
Cairns,Jetstar,45,45,2023
Cairns,Air Niugini,31,30,2023
Cairns,Singapore Airlines,13,13,2023
Darwin,Jetstar,26,26,2023
Darwin,Qantas Airways,27,27,2023
Darwin,Singapore Airlines,13,13,2023
Hobart,Air New Zealand,13,13,2023
Melbourne,Sichuan Airlines,1,1,2023
Melbourne,Air India,31,31,2023
Melbourne,Royal Brunei Airlines,22,22,2023
Melbourne,China Airlines,22,22,2023
Melbourne,Cathay Pacific Airways,62,61,2023
Melbourne,China Southern Airlines,4,4,2023
Melbourne,AirAsia X,30,30,2023
Melbourne,Virgin Australia,124,121,2023
Melbourne,Emirates,62,62,2023
Melbourne,Etihad Airways,31,31,2023
Melbourne,Fiji Airways,44,44,2023
Melbourne,Garuda Indonesia,13,13,2023
Melbourne,Batik Air Indonesia,28,26,2023
Melbourne,Japan Airlines,18,18,2023
Melbourne,Jetstar,229,237,2023
Melbourne,Xiamen Airlines,14,11,2023
Melbourne,Malaysia Airlines,72,70,2023
Melbourne,China Eastern Airlines,4,4,2023
Melbourne,Air Vanuatu,4,4,2023
Melbourne,Malindo Air,57,57,2023
Melbourne,Philippine Airlines,29,29,2023
Melbourne,Qantas Airways,344,345,2023
Melbourne,Bamboo Airways,14,14,2023
Melbourne,Qatar Airways,62,62,2023
Melbourne,Singapore Airlines,124,124,2023
Melbourne,Scoot Tigerair,61,61,2023
Melbourne,Air New Zealand,190,189,2023
Melbourne,Thai Airways International,62,62,2023
Melbourne,United Airlines,59,59,2023
Melbourne,SriLankan Airlines,31,31,2023
Melbourne,Vietnam Airlines,33,33,2023
Melbourne,Thai AirAsia X,9,9,2023
Norfolk Island,Air Chathams,7,7,2023
Gold Coast,Jetstar,97,97,2023
Gold Coast,Scoot Tigerair,18,18,2023
Gold Coast,Air New Zealand,38,38,2023
Perth,Cathay Pacific Airways,14,13,2023
Perth,AirAsia X,24,24,2023
Perth,Emirates,31,31,2023
Perth,Batik Air Indonesia,31,31,2023
Perth,Jetstar,89,90,2023
Perth,Malaysia Airlines,53,53,2023
Perth,Air Mauritius,9,9,2023
Perth,Malindo Air,91,92,2023
Perth,Qantas Airways,75,75,2023
Perth,Qatar Airways,31,31,2023
Perth,Indonesia AirAsia,93,93,2023
Perth,Singapore Airlines,93,93,2023
Perth,Scoot Tigerair,53,53,2023
Perth,Air New Zealand,30,30,2023
Sydney,Cebu Pacific Air,22,22,2023
Sydney,American Airlines,31,31,2023
Sydney,Air Canada,42,43,2023
Sydney,Air India,31,30,2023
Sydney,British Airways,31,31,2023
Sydney,China Airlines,37,36,2023
Sydney,Cathay Pacific Airways,71,72,2023
Sydney,China Southern Airlines,7,7,2023
Sydney,AirAsia X,60,60,2023
Sydney,Virgin Australia,110,110,2023
Sydney,Delta Air Lines,44,46,2023
Sydney,Emirates,62,62,2023
Sydney,Etihad Airways,31,31,2023
Sydney,Fiji Airways,68,68,2023
Sydney,Garuda Indonesia,17,17,2023
Sydney,Hawaiian Airlines,26,26,2023
Sydney,Batik Air Indonesia,28,27,2023
Sydney,Japan Airlines,31,31,2023
Sydney,Jetstar,190,189,2023
Sydney,Korean Air,31,31,2023
Sydney,LATAM Airlines,29,30,2023
Sydney,Xiamen Airlines,14,12,2023
Sydney,Malaysia Airlines,66,66,2023
Sydney,China Eastern Airlines,8,8,2023
Sydney,Air Vanuatu,22,22,2023
Sydney,All Nippon Airways,39,39,2023
Sydney,Malindo Air,31,31,2023
Sydney,Asiana Airlines,31,31,2023
Sydney,Philippine Airlines,31,31,2023
Sydney,Air Niugini,4,4,2023
Sydney,Qantas Airways,789,791,2023
Sydney,Bamboo Airways,8,8,2023
Sydney,Qatar Airways,31,31,2023
Sydney,Air Caledonie,17,17,2023
Sydney,Singapore Airlines,124,124,2023
Sydney,Scoot Tigerair,54,54,2023
Sydney,Air New Zealand,236,236,2023
Sydney,Thai Airways International,31,31,2023
Sydney,T'way Air,17,17,2023
Sydney,United Airlines,105,105,2023
Sydney,SriLankan Airlines,13,13,2023
Sydney,Vietnam Airlines,42,42,2023
Sydney,Thai AirAsia X,13,13,2023
Adelaide,Virgin Australia,12,12,2023
Adelaide,Fiji Airways,8,8,2023
Adelaide,Jetstar,28,28,2023
Adelaide,Malaysia Airlines,20,20,2023
Adelaide,Qatar Airways,82,82,2023
Adelaide,Singapore Airlines,28,28,2023
Adelaide,Air New Zealand,15,15,2023
Brisbane,Air Canada,20,20,2023
Brisbane,Eva Air,16,16,2023
Brisbane,China Airlines,39,39,2023
Brisbane,Cathay Pacific Airways,10,10,2023
Brisbane,Virgin Australia,76,76,2023
Brisbane,Emirates,28,28,2023
Brisbane,Fiji Airways,28,27,2023
Brisbane,Solomon Airlines,16,16,2023
Brisbane,Jetstar,28,28,2023
Brisbane,Korean Air,12,12,2023
Brisbane,Malaysia Airlines,12,12,2023
Brisbane,Air Vanuatu,12,12,2023
Brisbane,Malindo Air,18,18,2023
Brisbane,Nauru Airlines,12,12,2023
Brisbane,Philippine Airlines,20,20,2023
Brisbane,Air Niugini,28,29,2023
Brisbane,Qantas Airways,187,195,2023
Brisbane,Qatar Airways,28,28,2023
Brisbane,Air Caledonie,13,13,2023
Brisbane,Singapore Airlines,84,84,2023
Brisbane,Air New Zealand,107,107,2023
Brisbane,United Airlines,12,12,2023
Cairns,Jetstar,47,47,2023
Cairns,Air Niugini,28,28,2023
Cairns,Singapore Airlines,12,12,2023
Darwin,Jetstar,24,23,2023
Darwin,Qantas Airways,27,27,2023
Darwin,Singapore Airlines,12,12,2023
Hobart,Air New Zealand,10,10,2023
Melbourne,Sichuan Airlines,6,6,2023
Melbourne,Air India,28,28,2023
Melbourne,Royal Brunei Airlines,16,16,2023
Melbourne,Air China,9,9,2023
Melbourne,China Airlines,20,20,2023
Melbourne,Cathay Pacific Airways,67,67,2023
Melbourne,China Southern Airlines,28,28,2023
Melbourne,AirAsia X,17,17,2023
Melbourne,Virgin Australia,68,68,2023
Melbourne,Emirates,56,56,2023
Melbourne,Etihad Airways,28,28,2023
Melbourne,Fiji Airways,40,40,2023
Melbourne,Garuda Indonesia,12,12,2023
Melbourne,Batik Air Indonesia,28,28,2023
Melbourne,Beijing Capital Airlines,5,5,2023
Melbourne,Japan Airlines,12,12,2023
Melbourne,Jetstar,193,191,2023
Melbourne,Xiamen Airlines,18,12,2023
Melbourne,Malaysia Airlines,58,58,2023
Melbourne,China Eastern Airlines,16,16,2023
Melbourne,Air Vanuatu,4,4,2023
Melbourne,Malindo Air,34,34,2023
Melbourne,Philippine Airlines,20,20,2023
Melbourne,Qantas Airways,305,302,2023
Melbourne,Bamboo Airways,12,12,2023
Melbourne,Qatar Airways,56,56,2023
Melbourne,Singapore Airlines,112,112,2023
Melbourne,Scoot Tigerair,52,52,2023
Melbourne,Air New Zealand,142,140,2023
Melbourne,Thai Airways International,56,56,2023
Melbourne,United Airlines,53,53,2023
Melbourne,SriLankan Airlines,28,28,2023
Melbourne,Vietnam Airlines,25,25,2023
Melbourne,Thai AirAsia X,12,12,2023
Norfolk Island,Air Chathams,7,7,2023
Gold Coast,Jetstar,87,91,2023
Gold Coast,Scoot Tigerair,16,16,2023
Gold Coast,Air New Zealand,34,34,2023
Perth,Cathay Pacific Airways,16,16,2023
Perth,AirAsia X,20,20,2023
Perth,Emirates,28,28,2023
Perth,Batik Air Indonesia,28,28,2023
Perth,Jetstar,83,84,2023
Perth,Malaysia Airlines,48,48,2023
Perth,Air Mauritius,8,8,2023
Perth,Malindo Air,70,69,2023
Perth,Qantas Airways,68,68,2023
Perth,Qatar Airways,28,28,2023
Perth,Indonesia AirAsia,84,84,2023
Perth,Singapore Airlines,84,84,2023
Perth,Scoot Tigerair,40,40,2023
Perth,Air New Zealand,26,25,2023
Sydney,Cebu Pacific Air,17,18,2023
Sydney,American Airlines,27,27,2023
Sydney,Air Canada,28,28,2023
Sydney,Air India,28,28,2023
Sydney,British Airways,28,28,2023
Sydney,Air China,9,9,2023
Sydney,China Airlines,36,28,2023
Sydney,Cathay Pacific Airways,69,68,2023
Sydney,China Southern Airlines,28,28,2023
Sydney,AirAsia X,48,48,2023
Sydney,Virgin Australia,76,76,2023
Sydney,Delta Air Lines,38,39,2023
Sydney,Emirates,56,56,2023
Sydney,Etihad Airways,28,28,2023
Sydney,Fiji Airways,56,56,2023
Sydney,Garuda Indonesia,16,16,2023
Sydney,Hawaiian Airlines,21,21,2023
Sydney,Batik Air Indonesia,28,28,2023
Sydney,Japan Airlines,28,28,2023
Sydney,Jetstar,144,147,2023
Sydney,Korean Air,28,28,2023
Sydney,LATAM Airlines,26,26,2023
Sydney,Xiamen Airlines,24,16,2023
Sydney,Malaysia Airlines,57,57,2023
Sydney,China Eastern Airlines,28,28,2023
Sydney,Air Vanuatu,15,15,2023
Sydney,All Nippon Airways,40,40,2023
Sydney,Malindo Air,28,28,2023
Sydney,Asiana Airlines,28,28,2023
Sydney,Philippine Airlines,28,28,2023
Sydney,Air Niugini,8,8,2023
Sydney,Qantas Airways,687,671,2023
Sydney,Bamboo Airways,8,8,2023
Sydney,Qatar Airways,28,28,2023
Sydney,Air Caledonie,16,16,2023
Sydney,Singapore Airlines,112,112,2023
Sydney,Scoot Tigerair,48,48,2023
Sydney,Air New Zealand,180,180,2023
Sydney,Thai Airways International,28,28,2023
Sydney,T'way Air,16,16,2023
Sydney,United Airlines,95,94,2023
Sydney,SriLankan Airlines,12,12,2023
Sydney,Vietnam Airlines,35,35,2023
Sydney,Thai AirAsia X,16,16,2023
Adelaide,Virgin Australia,18,18,2023
Adelaide,Fiji Airways,9,9,2023
Adelaide,Jetstar,30,30,2023
Adelaide,Malaysia Airlines,23,22,2023
Adelaide,Qatar Airways,93,93,2023
Adelaide,Singapore Airlines,31,30,2023
Adelaide,Air New Zealand,18,18,2023
Brisbane,Air Canada,23,23,2023
Brisbane,Eva Air,17,17,2023
Brisbane,China Airlines,44,44,2023
Brisbane,Cathay Pacific Airways,9,9,2023
Brisbane,Virgin Australia,88,89,2023
Brisbane,Emirates,31,31,2023
Brisbane,Fiji Airways,31,31,2023
Brisbane,Solomon Airlines,18,17,2023
Brisbane,Jetstar,33,33,2023
Brisbane,Malaysia Airlines,11,11,2023
Brisbane,Air Vanuatu,11,11,2023
Brisbane,Malindo Air,17,17,2023
Brisbane,Nauru Airlines,13,14,2023
Brisbane,Philippine Airlines,20,20,2023
Brisbane,Air Niugini,32,31,2023
Brisbane,Qantas Airways,212,219,2023
Brisbane,Qatar Airways,31,31,2023
Brisbane,Air Caledonie,14,14,2023
Brisbane,Singapore Airlines,93,93,2023
Brisbane,Air New Zealand,127,127,2023
Brisbane,United Airlines,14,13,2023
Cairns,Jetstar,55,55,2023
Cairns,Air Niugini,31,31,2023
Cairns,Singapore Airlines,14,14,2023
Cairns,Air New Zealand,1,1,2023
Darwin,Jetstar,25,23,2023
Darwin,Qantas Airways,30,30,2023
Darwin,Singapore Airlines,13,13,2023
Hobart,Air New Zealand,12,12,2023
Melbourne,Sichuan Airlines,11,11,2023
Melbourne,Cebu Pacific Air,3,3,2023
Melbourne,Air India,31,31,2023
Melbourne,Royal Brunei Airlines,19,18,2023
Melbourne,Air China,11,11,2023
Melbourne,China Airlines,22,22,2023
Melbourne,Cathay Pacific Airways,51,50,2023
Melbourne,China Southern Airlines,31,31,2023
Melbourne,AirAsia X,19,19,2023
Melbourne,Virgin Australia,80,81,2023
Melbourne,Emirates,67,66,2023
Melbourne,Etihad Airways,31,31,2023
Melbourne,Fiji Airways,45,44,2023
Melbourne,Garuda Indonesia,13,13,2023
Melbourne,Batik Air Indonesia,25,26,2023
Melbourne,Beijing Capital Airlines,4,4,2023
Melbourne,Japan Airlines,15,15,2023
Melbourne,Jetstar,211,216,2023
Melbourne,Xiamen Airlines,17,17,2023
Melbourne,Malaysia Airlines,62,62,2023
Melbourne,China Eastern Airlines,19,19,2023
Melbourne,Air Vanuatu,4,4,2023
Melbourne,Malindo Air,28,28,2023
Melbourne,Philippine Airlines,22,22,2023
Melbourne,Qantas Airways,361,357,2023
Melbourne,Bamboo Airways,13,13,2023
Melbourne,Qatar Airways,62,62,2023
Melbourne,Singapore Airlines,124,124,2023
Melbourne,Scoot Tigerair,52,52,2023
Melbourne,Air New Zealand,162,162,2023
Melbourne,Thai Airways International,62,62,2023
Melbourne,United Airlines,58,59,2023
Melbourne,SriLankan Airlines,31,31,2023
Melbourne,Vietnam Airlines,27,27,2023
Melbourne,Thai AirAsia X,14,14,2023
Norfolk Island,Air Chathams,9,9,2023
Gold Coast,AirAsia X,1,,2023
Gold Coast,Virgin Australia,1,3,2023
Gold Coast,Jetstar,104,107,2023
Gold Coast,Scoot Tigerair,14,14,2023
Gold Coast,Air New Zealand,38,38,2023
Perth,Cathay Pacific Airways,17,17,2023
Perth,AirAsia X,22,22,2023
Perth,Emirates,31,31,2023
Perth,Batik Air Indonesia,31,31,2023
Perth,Jetstar,89,90,2023
Perth,Malaysia Airlines,53,53,2023
Perth,Air Mauritius,9,9,2023
Perth,Malindo Air,62,62,2023
Perth,Philippine Airlines,2,2,2023
Perth,Qantas Airways,73,73,2023
Perth,Qatar Airways,31,31,2023
Perth,Indonesia AirAsia,89,89,2023
Perth,Singapore Airlines,93,93,2023
Perth,Scoot Tigerair,46,46,2023
Perth,Air New Zealand,31,31,2023
Sydney,Cebu Pacific Air,22,22,2023
Sydney,American Airlines,31,31,2023
Sydney,Air Canada,31,31,2023
Sydney,Air India,31,31,2023
Sydney,British Airways,31,31,2023
Sydney,Air China,10,10,2023
Sydney,China Airlines,34,31,2023
Sydney,Cathay Pacific Airways,64,64,2023
Sydney,China Southern Airlines,31,31,2023
Sydney,AirAsia X,46,46,2023
Sydney,Virgin Australia,94,94,2023
Sydney,Delta Air Lines,41,41,2023
Sydney,Emirates,67,67,2023
Sydney,Etihad Airways,31,31,2023
Sydney,Fiji Airways,67,67,2023
Sydney,Garuda Indonesia,18,18,2023
Sydney,Tianjin Airlines,1,1,2023
Sydney,Hawaiian Airlines,22,22,2023
Sydney,Batik Air Indonesia,29,30,2023
Sydney,Japan Airlines,31,31,2023
Sydney,Jetstar,160,156,2023
Sydney,Korean Air,31,31,2023
Sydney,LATAM Airlines,31,31,2023
Sydney,Xiamen Airlines,20,19,2023
Sydney,Malaysia Airlines,62,62,2023
Sydney,China Eastern Airlines,31,31,2023
Sydney,Air Vanuatu,16,16,2023
